artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	2192-9262	http://dx.doi.org/10.1007/s13632-023-00955-1	Evaluation and Qualification of the Brazing of Stainless Steel Joints Employing Silver-Based Filler Metals for Application in Aircraft Pressurized Oxygen Systems	METALLOGRAPHY, MICROSTRUCTURE, AND ANALYSIS (PRINT)	SIQUEIRA, LUCAS OLIVEIRA ; DE MELLO PICCHI, IVAN BEZERRA ; SIMÕES ANDRADE, ANDRÉ LUÍS ; TORRES LÓPEZ, EDWAR ANDRÉS ; DE LIMA, NATHALIA BEZERRA ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	0268-3768	http://dx.doi.org/10.1007/s00170-023-11915-y	Effects of graphene oxide addition in properties of shielded metal arc weld joints	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY	MARQUES, IGOR J. ; TORRES LÓPEZ, EDWAR A. ; LIMA, NATHALIA B.D. ; BARROS, BRÁULIO S. ; SANTOS, TIAGO F.A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	2075-4701	http://dx.doi.org/10.3390/met13111808	Effects of Current Density and Bath Temperature on the Morphological and Anticorrosive Properties of Zn-Ni Alloys	Metals	COSTA, J. D. ; ALMEIDA, A. F. ; SANTANA, R. A. C. ; CAMPOS, A. R. N. ; OLIVEIRA, J. A. M. ; ALVES, J. J. N. ; SANTOS, T. F. A. ; SILVA, A. A. ; PRASAD, S. ; SOUZA, E. L. S. ; DELGADO, J. M. P. Q. ; LIMA, A. G. B.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	1980-6973	http://dx.doi.org/10.1590/0104-9224/si28.09	Effect of GMAW Process Parameters and Heat Input on Weld Overlay of Austenitic Stainless Steel 316L-Si	REVISTA SOLDAGEM E INSPEÇÃO	SOUTO, J. I. V. ; FERREIRA, S. D. ; MELO, J. H. B. ; CASTRO, W. B. ; SANTOS, T. F. A. ; GRASSI, E. N. D.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	0043-2288	http://dx.doi.org/10.1007/s40194-023-01575-7	Microstructure characterization of the weld cladding of clad steel plate A516 GR.70 - AISI 904L by electroslag strip cladding using Inconel 625 strip	Welding in the World	PICCHI, IVAN BEZERRA DE MELLO ; DOS SANTOS, MATHEWS LIMA ; DE SANTANA, THIAGO HENRIQUE BEZERRA ; DE SANTANA, RENATO ALEXANDRE COSTA ; TORRES LÓPEZ, EDWAR ANDRÉS ; VICENTE, ANDRÉ DE ALBUQUERQUE ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	0268-3768	http://dx.doi.org/10.1007/s00170-023-12470-2	Parametric study and response optimization for the wire-+-arc additive manufacturing of 316LSi via pulsed GMAW	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY	DE SOUSA FIGUEIREDO, GUILHERME GADELHA ; DE MELLO PICCHI, IVAN BEZERRA ; LIMA DOS SANTOS, MATHEWS ; LÓPEZ, EDWAR ANDRÉS TORRES ; OLIVEIRA, JOÃO PEDRO ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2023	0021-891X	http://dx.doi.org/10.1007/s10800-023-01992-y	Chemical composition variation of the Ni-W alloy as a function of parameters used in the electrodeposition process	JOURNAL OF APPLIED ELECTROCHEMISTRY	DA SILVA, CICERO ROMERIO PEREIRA ; COSTA, JOSIANE DANTAS ; DE ALMEIDA, ARTHUR FILGUEIRA ; DE SANTANA, RENATO ALEXANDRE COSTA ; CAMPOS, ANA REGINA NASCIMENTO ; ALVES, JOSÉ JAILSON NICÁCIO ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2022	0268-3768	http://dx.doi.org/10.1007/s00170-022-10067-9	Effect of laser cladding parameters in NbC reinforced 316L austenitic stainless steel composite depositions on a mild steel	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY	APOLINÁRIO, LUIS HENRIQUE RODRIGUES ; TORRES, EDWAR ANDRES ; ARAÚJO, HELEN RODRIGUES ; VICENTE, ANDRÉ DE ALBUQUERQUE ; SANTOS, TIAGO FELIPE DE ABREU		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2022	2192-9262	http://dx.doi.org/10.1007/s13632-022-00879-2	Microstructural Features of Dissimilar Thin Sheets Aging Aluminum Alloy - Low Carbon Steel Joined by Friction Stir Welding	METALLOGRAPHY, MICROSTRUCTURE, AND ANALYSIS (PRINT)	TORRES LÓPEZ, EDWAR ANDRÉS ; GRACIANO-URIBE, JONATHAN ANDRÉS ; MARQUES, IGOR JORDÃO ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2022	0043-2288	http://dx.doi.org/10.1007/s40194-022-01383-5	Evaluation of mechanical performance and microstructural aspects of AISI 304 stainless steel welded joints produced by controlled short circuit GMAW and GTAW	Welding in the World	ARAÚJO, HELEN RODRIGUES ; TORRES, EDWAR ANDRÉS ; APOLINÁRIO, LUIS HENRIQUE RODRIGUES ; VICENTE, ANDRE DE ALBUQUERQUE ; DA SILVA JÚNIOR, DEUSDEDIT CARLOS ; SANTOS, TIAGO FELIPE DE ABREU		
