-8.0452684,-34.9410150
-8.0559466,-34.9561796
-19.6100473,-43.2281510
-8.0524216,-34.9552024
-8.0514444,-34.9529563
-8.0514444,-34.9529563
-8.0452684,-34.9410150
-8.0514444,-34.9529563
-8.0452684,-34.9410150
-8.0452684,-34.9410150
-8.0452684,-34.9410150
-8.0514444,-34.9529563
-8.0524216,-34.9552024
-8.0559466,-34.9561796
-8.0524216,-34.9552024
-8.0543756,-34.9495275
